,1982-05-01,1983-05-01,1984-05-01,1985-05-01,1986-05-01,1987-05-01,1988-05-01,1989-05-01,1990-05-01,1991-05-01,1992-05-01,1993-05-01,1994-05-01,1995-05-01,1996-05-01,1997-05-01,1998-05-01,1999-05-01,2000-05-01,2001-05-01,2002-05-01,2003-05-01,2004-05-01,2005-05-01,2006-05-01,2007-05-01,2008-05-01,2009-05-01,2010-05-01,2011-05-01,2012-05-01,2013-05-01,2014-05-01,2015-05-01,2016-05-01,2017-05-01,2018-05-01,2019-05-01
556,19.95548439025879,18.138065338134766,17.112581253051758,17.734193801879883,17.972257614135742,16.95838737487793,16.991613388061523,18.608064651489258,17.861289978027344,19.013547897338867,17.385160446166992,17.605484008789062,18.374515533447266,16.610322952270508,18.40967559814453,18.52096939086914,17.189353942871094,17.457096099853516,18.417095184326172,17.224838256835938,17.94129180908203,17.515806198120117,18.17999839782715,18.699033737182617,17.022581100463867,18.271934509277344,17.944194793701172,19.726451873779297,18.29387092590332,18.609355926513672,18.29838752746582,17.51386833190918,18.354839324951172,19.83612823486328,16.05870819091797,19.21064567565918,19.761289596557617,18.01386833190918
557,19.95548439025879,18.138065338134766,17.112581253051758,17.734193801879883,17.972257614135742,16.95838737487793,16.991613388061523,18.608064651489258,17.861289978027344,19.013547897338867,17.385160446166992,17.605484008789062,18.374515533447266,16.610322952270508,18.40967559814453,18.52096939086914,17.189353942871094,17.457096099853516,18.417095184326172,17.224838256835938,17.94129180908203,17.515806198120117,18.17999839782715,18.699033737182617,17.022581100463867,18.271934509277344,17.944194793701172,19.726451873779297,18.29387092590332,18.609355926513672,18.29838752746582,17.51386833190918,18.354839324951172,19.83612823486328,16.05870819091797,19.21064567565918,19.761289596557617,18.01386833190918
560,20.403871536254883,18.203548431396484,17.4367733001709,18.414838790893555,18.503225326538086,17.432903289794922,17.590965270996094,18.870967864990234,18.217741012573242,19.294193267822266,18.226449966430664,18.367097854614258,18.636451721191406,17.397417068481445,18.571935653686523,18.817419052124023,17.86580467224121,18.475807189941406,19.11580467224121,17.903871536254883,18.738388061523438,18.5045166015625,18.685161590576172,19.305160522460938,17.469999313354492,19.269676208496094,18.83193588256836,20.029674530029297,18.84064483642578,18.85096549987793,18.909353256225586,18.12032127380371,18.735483169555664,20.346450805664062,17.450000762939453,19.96257972717285,20.53742027282715,18.803869247436523
561,20.53548240661621,18.433870315551758,17.55483627319336,18.73354721069336,18.872257232666016,17.779356002807617,18.114192962646484,19.049354553222656,18.383224487304688,19.61161231994629,18.763870239257812,18.7716121673584,18.716773986816406,18.06612777709961,18.729354858398438,18.805160522460938,18.267419815063477,19.04096794128418,19.288387298583984,18.134838104248047,19.279033660888672,19.099998474121094,18.8970947265625,19.554515838623047,17.7996768951416,20.163225173950195,19.49193572998047,20.20903205871582,19.074838638305664,18.885160446166992,19.144515991210938,18.678064346313477,19.045804977416992,20.547096252441406,18.769031524658203,20.251611709594727,21.102256774902344,18.988388061523438
562,21.22612953186035,19.684837341308594,19.37967872619629,20.268709182739258,20.139999389648438,19.650001525878906,20.22677230834961,20.29290199279785,19.239028930664062,20.841934204101562,20.3041934967041,19.826452255249023,19.953868865966797,19.72903060913086,19.74903106689453,19.60129165649414,19.622257232666016,20.351613998413086,20.077741622924805,19.42032241821289,20.74322509765625,20.636451721191406,20.64870834350586,20.906774520874023,19.622901916503906,22.429676055908203,21.935483932495117,21.156450271606445,20.02387046813965,20.413225173950195,20.419031143188477,21.083547592163086,21.102582931518555,21.394515991210938,22.236127853393555,21.259998321533203,22.68903160095215,20.95806312561035
564,19.344837188720703,18.56386947631836,17.643226623535156,18.214839935302734,18.64419174194336,17.37290382385254,17.342580795288086,19.462902069091797,18.588064193725586,20.03193473815918,18.222902297973633,18.86064338684082,19.395484924316406,17.413225173950195,19.126771926879883,19.22903060913086,18.089033126831055,17.84870719909668,18.62064552307129,17.95967674255371,19.10709571838379,18.215805053710938,18.517419815063477,18.87290382385254,17.641613006591797,18.443870544433594,18.668386459350586,20.227418899536133,19.09225845336914,19.064838409423828,19.117097854614258,18.471290588378906,18.87516212463379,20.349998474121094,15.804839134216309,18.64419174194336,20.603870391845703,19.680644989013672
565,20.341934204101562,18.673547744750977,18.0135498046875,18.78257942199707,19.26838493347168,17.993547439575195,18.262901306152344,19.37419319152832,18.51645278930664,19.929677963256836,18.826128005981445,18.57741928100586,18.93677520751953,18.295482635498047,19.199031829833984,19.069353103637695,18.483224868774414,19.167097091674805,19.68613052368164,18.37645149230957,19.196773529052734,18.989355087280273,18.693225860595703,19.81548500061035,17.85580825805664,19.58258056640625,19.038707733154297,20.417417526245117,19.160966873168945,19.04838752746582,19.30645179748535,18.397741317749023,19.057741165161133,20.849998474121094,17.696773529052734,20.2761287689209,21.20161247253418,19.209354400634766
566,21.240966796875,19.37483787536621,19.27225685119629,19.95967674255371,19.83129119873047,19.548709869384766,19.83322525024414,20.164838790893555,19.022903442382812,20.543546676635742,20.13322639465332,19.400968551635742,19.80709457397461,19.808387756347656,19.997421264648438,19.488388061523438,19.627418518066406,20.09000015258789,20.37935447692871,19.189353942871094,20.35870933532715,20.158065795898438,20.122257232666016,20.621610641479492,19.453868865966797,21.6822566986084,20.70677375793457,21.135160446166992,20.389354705810547,20.1651611328125,20.189678192138672,20.54483985900879,20.712902069091797,21.5170955657959,20.811290740966797,21.09000015258789,22.649032592773438,21.16870880126953
568,21.240966796875,19.37483787536621,19.27225685119629,19.95967674255371,19.83129119873047,19.548709869384766,19.83322525024414,20.164838790893555,19.022903442382812,20.543546676635742,20.13322639465332,19.400968551635742,19.80709457397461,19.808387756347656,19.997421264648438,19.488388061523438,19.627418518066406,20.09000015258789,20.37935447692871,19.189353942871094,20.35870933532715,20.158065795898438,20.122257232666016,20.621610641479492,19.453868865966797,21.6822566986084,20.70677375793457,21.135160446166992,20.389354705810547,20.1651611328125,20.189678192138672,20.54483985900879,20.712902069091797,21.5170955657959,20.811290740966797,21.09000015258789,22.649032592773438,21.16870880126953
569,20.64419174194336,19.499677658081055,18.656450271606445,19.437742233276367,19.768709182739258,18.96354866027832,19.33193588256836,19.85709571838379,19.03096580505371,20.498708724975586,19.485803604125977,19.440969467163086,19.566452026367188,19.320642471313477,19.95516014099121,19.429031372070312,19.14193344116211,19.71806526184082,20.19548225402832,19.210323333740234,19.71516227722168,19.455806732177734,19.765483856201172,20.389352798461914,18.654191970825195,20.482580184936523,19.79161262512207,21.048709869384766,20.063547134399414,19.95225715637207,20.216449737548828,19.461612701416016,19.873546600341797,21.428386688232422,18.336448669433594,21.041288375854492,22.210323333740234,20.414838790893555
570,21.444517135620117,20.016775131225586,19.607419967651367,20.4151611328125,19.996129989624023,19.889352798461914,20.11515998840332,20.62935447692871,19.747739791870117,21.311290740966797,20.327417373657227,20.30935287475586,20.066125869750977,20.27096939086914,20.49258041381836,19.844837188720703,19.893224716186523,20.119998931884766,20.753225326538086,19.838064193725586,20.45516014099121,20.28999900817871,20.507095336914062,20.80870819091797,19.73193359375,21.70161247253418,20.765806198120117,21.67258071899414,20.92548370361328,20.951936721801758,20.883548736572266,20.964191436767578,21.38387107849121,22.016128540039062,20.276126861572266,21.983871459960938,23.188709259033203,21.62129020690918
571,21.444517135620117,20.016775131225586,19.607419967651367,20.4151611328125,19.996129989624023,19.889352798461914,20.11515998840332,20.62935447692871,19.747739791870117,21.311290740966797,20.327417373657227,20.30935287475586,20.066125869750977,20.27096939086914,20.49258041381836,19.844837188720703,19.893224716186523,20.119998931884766,20.753225326538086,19.838064193725586,20.45516014099121,20.28999900817871,20.507095336914062,20.80870819091797,19.73193359375,21.70161247253418,20.765806198120117,21.67258071899414,20.92548370361328,20.951936721801758,20.883548736572266,20.964191436767578,21.38387107849121,22.016128540039062,20.276126861572266,21.983871459960938,23.188709259033203,21.62129020690918
573,20.248064041137695,19.714839935302734,19.405162811279297,19.933870315551758,20.621936798095703,19.118709564208984,19.956775665283203,20.731290817260742,19.950321197509766,21.31096839904785,20.204191207885742,20.523225784301758,20.12064552307129,19.564838409423828,20.6019344329834,20.227741241455078,19.664838790893555,19.830644607543945,20.678064346313477,19.85483741760254,20.771934509277344,20.184192657470703,20.564193725585938,20.990320205688477,19.2364501953125,20.843870162963867,20.349998474121094,21.43451499938965,20.75354766845703,20.474838256835938,20.789676666259766,20.077741622924805,20.45322608947754,21.866451263427734,18.81193733215332,21.153549194335938,22.70903205871582,20.935483932495117
