,1982-02-01,1983-02-01,1984-02-01,1985-02-01,1986-02-01,1987-02-01,1988-02-01,1989-02-01,1990-02-01,1991-02-01,1992-02-01,1993-02-01,1994-02-01,1995-02-01,1996-02-01,1997-02-01,1998-02-01,1999-02-01,2000-02-01,2001-02-01,2002-02-01,2003-02-01,2004-02-01,2005-02-01,2006-02-01,2007-02-01,2008-02-01,2009-02-01,2010-02-01,2011-02-01,2012-02-01,2013-02-01,2014-02-01,2015-02-01,2016-02-01,2017-02-01,2018-02-01,2019-02-01,2020-02-01
556,21.908214569091797,22.001070022583008,24.198963165283203,22.753570556640625,22.856069564819336,23.437854766845703,22.07655143737793,23.57750129699707,23.607500076293945,22.52499771118164,23.33482551574707,23.267499923706055,21.980712890625,22.70535659790039,22.888622283935547,22.671785354614258,21.832500457763672,22.51285743713379,23.276552200317383,24.028928756713867,22.542856216430664,22.721071243286133,22.897241592407227,23.38321304321289,23.57071304321289,23.82071304321289,22.700687408447266,22.36964225769043,24.876785278320312,23.45285987854004,23.61551856994629,23.37107276916504,24.34285545349121,24.51249885559082,24.043794631958008,24.98928451538086,23.993927001953125,24.136783599853516,22.52896499633789
557,21.908214569091797,22.001070022583008,24.198963165283203,22.753570556640625,22.856069564819336,23.437854766845703,22.07655143737793,23.57750129699707,23.607500076293945,22.52499771118164,23.33482551574707,23.267499923706055,21.980712890625,22.70535659790039,22.888622283935547,22.671785354614258,21.832500457763672,22.51285743713379,23.276552200317383,24.028928756713867,22.542856216430664,22.721071243286133,22.897241592407227,23.38321304321289,23.57071304321289,23.82071304321289,22.700687408447266,22.36964225769043,24.876785278320312,23.45285987854004,23.61551856994629,23.37107276916504,24.34285545349121,24.51249885559082,24.043794631958008,24.98928451538086,23.993927001953125,24.136783599853516,22.52896499633789
560,22.8314266204834,23.293212890625,25.216550827026367,23.114641189575195,23.668569564819336,23.980712890625,22.357585906982422,24.237857818603516,24.0914306640625,22.76571273803711,23.983448028564453,23.665714263916016,22.220712661743164,23.195358276367188,23.353103637695312,23.19464111328125,22.162141799926758,22.78499984741211,23.511032104492188,24.640356063842773,23.10714340209961,23.649999618530273,23.750688552856445,23.69571304321289,24.11214256286621,24.404998779296875,23.40172576904297,22.947141647338867,25.35964012145996,24.211069107055664,24.217241287231445,23.80178451538086,25.22749900817871,24.808929443359375,24.60965347290039,25.44178581237793,24.536428451538086,24.908214569091797,23.251035690307617
561,23.17071533203125,23.64750099182129,25.390342712402344,23.3221435546875,23.906070709228516,24.1007137298584,22.639997482299805,24.262142181396484,24.152498245239258,23.04892921447754,24.128965377807617,23.825714111328125,22.28999900817871,23.380001068115234,23.54034423828125,23.387142181396484,22.18535804748535,23.01106834411621,23.559999465942383,24.622142791748047,23.15714454650879,23.823572158813477,24.106204986572266,23.822858810424805,24.31142807006836,24.510356903076172,23.543790817260742,23.180713653564453,25.610713958740234,24.38035774230957,24.375171661376953,23.97535514831543,25.482858657836914,24.735000610351562,24.727584838867188,25.509641647338867,24.56892967224121,25.228572845458984,23.4034481048584
562,23.827497482299805,24.239641189575195,25.716896057128906,23.84000015258789,24.56678581237793,24.287857055664062,23.48310089111328,24.462142944335938,24.36392593383789,23.77214241027832,24.46620750427246,24.703571319580078,22.79642677307129,23.689285278320312,24.059309005737305,23.746068954467773,22.470714569091797,23.659284591674805,23.663448333740234,24.677141189575195,23.44999885559082,24.501785278320312,24.50965690612793,24.3271427154541,24.869998931884766,24.742143630981445,24.10516929626465,23.856069564819336,26.15714454650879,24.696428298950195,24.634138107299805,24.35821533203125,26.09285545349121,25.037139892578125,25.40103530883789,25.584997177124023,24.91928482055664,25.925355911254883,23.878965377807617
564,22.804641723632812,23.856428146362305,25.789655685424805,23.51178550720215,24.54857063293457,24.210357666015625,23.56103515625,24.689998626708984,24.12178611755371,23.59464454650879,24.697586059570312,24.585355758666992,22.67500114440918,23.0625,23.969999313354492,23.500715255737305,23.184999465942383,24.125,23.550687789916992,24.87607192993164,23.94071388244629,24.86214256286621,23.762758255004883,24.249284744262695,25.05071449279785,25.266071319580078,22.906896591186523,23.313215255737305,25.999284744262695,24.627498626708984,24.953794479370117,24.324642181396484,26.028926849365234,24.47464370727539,24.719310760498047,26.213571548461914,24.434640884399414,25.046070098876953,23.28103256225586
565,23.12785530090332,23.913570404052734,25.534482955932617,23.4085693359375,24.025712966918945,24.335357666015625,22.705171585083008,24.421070098876953,24.10249900817871,23.312856674194336,24.30620765686035,24.242502212524414,22.35892677307129,23.5625,23.50482749938965,23.323572158813477,22.322500228881836,23.103927612304688,23.647241592407227,24.849641799926758,23.157501220703125,24.179996490478516,24.192411422729492,23.917856216430664,24.46214485168457,24.730712890625,23.361722946166992,23.110713958740234,25.706071853637695,24.417499542236328,24.59724235534668,23.839284896850586,25.665355682373047,24.89321517944336,24.851722717285156,25.858213424682617,24.653215408325195,25.153928756713867,23.586206436157227
566,23.733213424682617,24.29571533203125,25.633447647094727,24.117141723632812,24.541427612304688,24.489999771118164,23.43172264099121,24.642141342163086,24.410356521606445,24.048215866088867,24.5827579498291,24.795358657836914,22.95857048034668,23.954641342163086,24.23241424560547,23.663572311401367,22.57607078552246,23.73464012145996,23.809654235839844,24.881071090698242,23.537141799926758,24.731069564819336,24.72689437866211,24.19071388244629,25.082855224609375,24.804643630981445,24.0924129486084,23.875,26.442855834960938,24.9903564453125,24.849308013916016,24.224285125732422,26.311784744262695,25.236785888671875,25.384138107299805,26.03464126586914,25.105358123779297,26.20035743713379,23.932069778442383
568,23.733213424682617,24.29571533203125,25.633447647094727,24.117141723632812,24.541427612304688,24.489999771118164,23.43172264099121,24.642141342163086,24.410356521606445,24.048215866088867,24.5827579498291,24.795358657836914,22.95857048034668,23.954641342163086,24.23241424560547,23.663572311401367,22.57607078552246,23.73464012145996,23.809654235839844,24.881071090698242,23.537141799926758,24.731069564819336,24.72689437866211,24.19071388244629,25.082855224609375,24.804643630981445,24.0924129486084,23.875,26.442855834960938,24.9903564453125,24.849308013916016,24.224285125732422,26.311784744262695,25.236785888671875,25.384138107299805,26.03464126586914,25.105358123779297,26.20035743713379,23.932069778442383
569,23.38892936706543,24.19178581237793,25.539653778076172,24.339643478393555,24.87285804748535,24.759286880493164,23.323101043701172,24.942142486572266,24.223926544189453,23.765356063842773,24.08965492248535,24.80178451538086,22.761783599853516,24.01357078552246,24.17551612854004,23.425355911254883,23.172500610351562,23.681427001953125,23.84137725830078,25.377140045166016,23.69999885559082,25.009286880493164,24.507930755615234,24.203927993774414,25.096786499023438,24.937856674194336,23.917930603027344,23.677499771118164,26.599285125732422,24.96071434020996,25.067930221557617,24.180355072021484,26.46714210510254,25.33035659790039,25.03758430480957,26.401071548461914,24.99142837524414,25.928571701049805,24.192760467529297
570,23.91964340209961,24.625713348388672,25.687929153442383,24.51392936706543,24.87107276916504,24.77928352355957,23.773792266845703,24.964643478393555,24.614999771118164,24.237855911254883,24.6141357421875,25.078571319580078,23.09749984741211,24.219640731811523,24.546205520629883,23.87107276916504,23.2210693359375,24.17249870300293,23.89551544189453,25.27107048034668,23.98750114440918,25.31642723083496,24.841035842895508,24.401071548461914,25.49428367614746,25.05178451538086,24.266895294189453,24.07071304321289,26.80678367614746,25.24464225769043,25.13758659362793,24.394285202026367,26.74892807006836,25.460712432861328,25.54482650756836,26.482858657836914,25.26071548461914,26.375715255737305,24.394824981689453
571,23.91964340209961,24.625713348388672,25.687929153442383,24.51392936706543,24.87107276916504,24.77928352355957,23.773792266845703,24.964643478393555,24.614999771118164,24.237855911254883,24.6141357421875,25.078571319580078,23.09749984741211,24.219640731811523,24.546205520629883,23.87107276916504,23.2210693359375,24.17249870300293,23.89551544189453,25.27107048034668,23.98750114440918,25.31642723083496,24.841035842895508,24.401071548461914,25.49428367614746,25.05178451538086,24.266895294189453,24.07071304321289,26.80678367614746,25.24464225769043,25.13758659362793,24.394285202026367,26.74892807006836,25.460712432861328,25.54482650756836,26.482858657836914,25.26071548461914,26.375715255737305,24.394824981689453
573,22.73714256286621,23.488927841186523,24.744483947753906,24.42928695678711,25.09857177734375,24.807498931884766,23.711380004882812,25.01392936706543,24.153568267822266,24.00571632385254,24.366552352905273,25.324283599853516,23.410356521606445,24.220354080200195,24.420345306396484,23.17999839782715,23.86857032775879,24.2689266204834,23.899654388427734,25.582500457763672,24.297855377197266,25.683929443359375,24.314136505126953,24.475711822509766,25.457141876220703,25.016427993774414,24.308273315429688,23.68107032775879,26.841073989868164,25.124643325805664,24.80379295349121,24.5528564453125,26.73892593383789,25.66285514831543,25.156898498535156,26.763927459716797,25.23892593383789,26.103214263916016,24.291032791137695
574,22.73714256286621,23.488927841186523,24.744483947753906,24.42928695678711,25.09857177734375,24.807498931884766,23.711380004882812,25.01392936706543,24.153568267822266,24.00571632385254,24.366552352905273,25.324283599853516,23.410356521606445,24.220354080200195,24.420345306396484,23.17999839782715,23.86857032775879,24.2689266204834,23.899654388427734,25.582500457763672,24.297855377197266,25.683929443359375,24.314136505126953,24.475711822509766,25.457141876220703,25.016427993774414,24.308273315429688,23.68107032775879,26.841073989868164,25.124643325805664,24.80379295349121,24.5528564453125,26.73892593383789,25.66285514831543,25.156898498535156,26.763927459716797,25.23892593383789,26.103214263916016,24.291032791137695
576,23.087142944335938,23.48928451538086,24.591035842895508,25.202499389648438,25.617143630981445,25.206785202026367,24.296205520629883,25.042142868041992,23.452144622802734,24.591426849365234,23.958274841308594,25.421428680419922,24.055356979370117,24.82107162475586,24.798276901245117,23.20035743713379,24.30499839782715,24.45250129699707,24.14206886291504,26.28785514831543,24.987499237060547,25.7403564453125,24.2362060546875,24.53928565979004,25.69356918334961,25.277856826782227,24.7086181640625,23.714998245239258,26.739999771118164,25.250356674194336,24.143447875976562,24.908926010131836,26.365001678466797,25.91642951965332,25.158618927001953,27.137142181396484,25.400712966918945,26.288211822509766,24.33517074584961
579,23.300357818603516,22.490713119506836,24.19620704650879,25.360713958740234,25.16249656677246,25.171430587768555,24.73206901550293,24.95535659790039,23.624284744262695,24.739641189575195,24.162412643432617,25.37285804748535,24.336427688598633,25.04964256286621,25.054826736450195,22.90035629272461,24.999284744262695,25.21535873413086,24.178966522216797,26.587142944335938,24.773927688598633,25.7210693359375,24.087587356567383,24.377498626708984,25.68535804748535,24.51392936706543,24.266206741333008,23.31142807006836,26.230712890625,24.99142837524414,21.730688095092773,24.858570098876953,25.308927536010742,25.89071273803711,24.883102416992188,26.427141189575195,24.7596435546875,25.917856216430664,23.32172393798828
580,25.553571701049805,25.254642486572266,25.93931007385254,25.595355987548828,26.134998321533203,25.53071403503418,25.42034339904785,25.68321418762207,25.263214111328125,25.421430587768555,25.681379318237305,25.51678466796875,24.8367862701416,25.24607276916504,25.554828643798828,24.566070556640625,25.33464241027832,25.586782455444336,24.997928619384766,26.82107162475586,25.435712814331055,26.66642951965332,25.4251708984375,25.42571449279785,26.342144012451172,26.037141799926758,25.43448257446289,24.805002212524414,27.01106834411621,25.89571189880371,25.22723960876465,25.201427459716797,26.60142707824707,26.437856674194336,26.58965492248535,27.6439266204834,26.36428451538086,26.894641876220703,25.388622283935547
581,25.553571701049805,25.254642486572266,25.93931007385254,25.595355987548828,26.134998321533203,25.53071403503418,25.42034339904785,25.68321418762207,25.263214111328125,25.421430587768555,25.681379318237305,25.51678466796875,24.8367862701416,25.24607276916504,25.554828643798828,24.566070556640625,25.33464241027832,25.586782455444336,24.997928619384766,26.82107162475586,25.435712814331055,26.66642951965332,25.4251708984375,25.42571449279785,26.342144012451172,26.037141799926758,25.43448257446289,24.805002212524414,27.01106834411621,25.89571189880371,25.22723960876465,25.201427459716797,26.60142707824707,26.437856674194336,26.58965492248535,27.6439266204834,26.36428451538086,26.894641876220703,25.388622283935547
582,24.071786880493164,24.021785736083984,24.897930145263672,25.44142723083496,25.715356826782227,25.417497634887695,25.005861282348633,24.930355072021484,24.542142868041992,25.135356903076172,24.804481506347656,25.30607032775879,24.777856826782227,25.041427612304688,24.97723960876465,23.115713119506836,25.552499771118164,25.644285202026367,24.591724395751953,26.929641723632812,25.003570556640625,25.696428298950195,24.36275863647461,24.59321403503418,25.92464256286621,25.09499740600586,24.88241195678711,23.85392951965332,25.559999465942383,25.14178466796875,21.733104705810547,24.698213577270508,24.1153564453125,25.935354232788086,25.46862030029297,26.21392822265625,25.34000015258789,25.73499870300293,23.7244815826416
583,24.73928451538086,24.521785736083984,25.407241821289062,25.716068267822266,25.94071388244629,25.469640731811523,25.040687561035156,25.230712890625,24.927141189575195,25.27250099182129,25.15965461730957,25.403928756713867,24.85357093811035,25.15964126586914,25.22620391845703,23.878570556640625,25.79035758972168,25.76785659790039,24.824138641357422,27.198928833007812,25.307857513427734,26.020355224609375,24.89137840270996,24.942140579223633,26.050355911254883,25.57785415649414,25.143449783325195,24.347856521606445,26.07071304321289,25.499284744262695,23.337587356567383,24.84000015258789,24.849641799926758,26.19142723083496,26.079652786254883,26.844999313354492,25.78035545349121,26.18178367614746,24.45931053161621
584,25.776071548461914,25.737857818603516,26.395170211791992,25.9617862701416,26.36321449279785,25.622142791748047,25.41482925415039,25.54035758972168,25.583927154541016,25.535715103149414,25.70551300048828,25.743927001953125,25.231069564819336,25.376785278320312,25.743791580200195,25.036787033081055,26.26142692565918,26.32535743713379,25.166549682617188,27.520715713500977,25.84749984741211,26.70964241027832,25.48999786376953,25.506425857543945,26.53714370727539,26.206071853637695,25.57586097717285,24.941070556640625,27.02642822265625,26.174285888671875,25.80103302001953,25.282855987548828,26.3125,26.376785278320312,26.66448211669922,27.724285125732422,26.371068954467773,26.75392723083496,25.392759323120117
