,1981-09-01,1982-09-01,1983-09-01,1984-09-01,1985-09-01,1986-09-01,1987-09-01,1988-09-01,1989-09-01,1990-09-01,1991-09-01,1992-09-01,1993-09-01,1994-09-01,1995-09-01,1996-09-01,1997-09-01,1998-09-01,1999-09-01,2000-09-01,2001-09-01,2002-09-01,2003-09-01,2004-09-01,2005-09-01,2006-09-01,2007-09-01,2008-09-01,2009-09-01,2010-09-01,2011-09-01,2012-09-01,2013-09-01,2014-09-01,2015-09-01,2016-09-01,2017-09-01,2018-09-01,2019-09-01
556,13.081999778747559,14.43033218383789,12.687333106994629,13.979333877563477,15.113332748413086,14.170999526977539,12.898665428161621,12.416333198547363,13.699666023254395,12.828999519348145,15.50133228302002,13.829667091369629,12.332332611083984,12.997666358947754,13.380666732788086,12.000666618347168,12.991666793823242,14.51099967956543,14.242999076843262,13.071667671203613,14.62399959564209,12.328333854675293,12.355666160583496,13.789332389831543,13.86099910736084,13.270999908447266,12.730666160583496,12.845333099365234,13.638667106628418,13.379666328430176,12.777666091918945,14.258666038513184,12.452666282653809,14.685667037963867,14.642666816711426,11.949332237243652,15.712665557861328,14.44033432006836,12.19333267211914
557,13.081999778747559,14.43033218383789,12.687333106994629,13.979333877563477,15.113332748413086,14.170999526977539,12.898665428161621,12.416333198547363,13.699666023254395,12.828999519348145,15.50133228302002,13.829667091369629,12.332332611083984,12.997666358947754,13.380666732788086,12.000666618347168,12.991666793823242,14.51099967956543,14.242999076843262,13.071667671203613,14.62399959564209,12.328333854675293,12.355666160583496,13.789332389831543,13.86099910736084,13.270999908447266,12.730666160583496,12.845333099365234,13.638667106628418,13.379666328430176,12.777666091918945,14.258666038513184,12.452666282653809,14.685667037963867,14.642666816711426,11.949332237243652,15.712665557861328,14.44033432006836,12.19333267211914
560,13.59033203125,14.808333396911621,13.040665626525879,14.64699935913086,15.634333610534668,14.608667373657227,13.571333885192871,13.101332664489746,14.530332565307617,13.70966625213623,16.948665618896484,14.810333251953125,13.10633373260498,13.643665313720703,14.230666160583496,12.595999717712402,14.025999069213867,14.85200023651123,15.020333290100098,13.8236665725708,15.929999351501465,13.364999771118164,13.175999641418457,14.516332626342773,15.965999603271484,14.045666694641113,13.690000534057617,13.69766616821289,14.295999526977539,14.395333290100098,13.59000015258789,15.579998970031738,12.964334487915039,14.86333179473877,15.399666786193848,12.375666618347168,16.743999481201172,14.902666091918945,12.85866641998291
561,13.570333480834961,14.882999420166016,13.13933277130127,14.588333129882812,15.78499984741211,14.765332221984863,14.074999809265137,13.57800006866455,15.027332305908203,13.99466609954834,17.305999755859375,15.044999122619629,13.428999900817871,13.768332481384277,14.912667274475098,13.049332618713379,14.393999099731445,15.047666549682617,15.00133228302002,14.079999923706055,16.392000198364258,14.154333114624023,14.019999504089355,15.015666007995605,16.56133270263672,14.75133228302002,13.942666053771973,14.312333106994629,14.695666313171387,14.461000442504883,13.854000091552734,16.2189998626709,13.768332481384277,15.094667434692383,16.418001174926758,13.1986665725708,17.152334213256836,14.967665672302246,13.365999221801758
562,14.634000778198242,15.940333366394043,14.093999862670898,15.786999702453613,16.751333236694336,15.587332725524902,15.623332977294922,15.275667190551758,16.69266700744629,15.191666603088379,17.663000106811523,16.464332580566406,15.002666473388672,14.920332908630371,16.96666717529297,14.316666603088379,15.389666557312012,16.86166763305664,15.982999801635742,15.353666305541992,17.797666549682617,16.551332473754883,16.706998825073242,16.947668075561523,17.46933364868164,17.006999969482422,14.836333274841309,16.35033416748047,16.321998596191406,15.47166633605957,15.844332695007324,18.55066680908203,17.238666534423828,16.87733268737793,19.053667068481445,16.840999603271484,18.73466682434082,16.612998962402344,15.66299819946289
564,14.951000213623047,16.211332321166992,13.977334022521973,15.695332527160645,16.325332641601562,15.770333290100098,14.054667472839355,13.548665046691895,15.005999565124512,14.191332817077637,16.62566566467285,15.363665580749512,13.526666641235352,14.260333061218262,14.275333404541016,13.51433277130127,14.967333793640137,15.642332077026367,15.560999870300293,14.284333229064941,16.01333236694336,13.951665878295898,13.622332572937012,15.39033317565918,14.5,14.319998741149902,14.328665733337402,14.453665733337402,15.636333465576172,15.294665336608887,14.344999313354492,16.310333251953125,14.011332511901855,15.64366626739502,15.90333366394043,13.678999900817871,17.266332626342773,15.528332710266113,13.977334022521973
565,14.02966594696045,15.312665939331055,13.402999877929688,14.89799976348877,16.231332778930664,15.386999130249023,14.09333324432373,13.707666397094727,14.953001022338867,13.996334075927734,17.447999954223633,15.359665870666504,13.302999496459961,13.825332641601562,15.229999542236328,13.081665992736816,14.9176664352417,15.245332717895508,15.576333045959473,14.148667335510254,16.01799964904785,14.184331893920898,13.756332397460938,15.501666069030762,15.773332595825195,14.367666244506836,14.199666023254395,13.643332481384277,15.214333534240723,14.744998931884766,14.116666793823242,16.83766746520996,13.650666236877441,15.02199935913086,15.951666831970215,12.74566650390625,17.443666458129883,15.059000968933105,13.661333084106445
566,15.395999908447266,16.16666603088379,14.724332809448242,16.269332885742188,16.9913330078125,15.638998985290527,15.906665802001953,15.651999473571777,16.327665328979492,15.07699966430664,18.030000686645508,16.271333694458008,15.033333778381348,14.922332763671875,17.195667266845703,14.327666282653809,15.364666938781738,16.7636661529541,16.03766632080078,15.523666381835938,17.491666793823242,16.023000717163086,15.85633373260498,16.902666091918945,16.94099998474121,16.220333099365234,15.559999465942383,15.891332626342773,16.57666778564453,15.958666801452637,15.199666023254395,18.76566505432129,16.096668243408203,16.248332977294922,18.257665634155273,16.607999801635742,18.609333038330078,16.621665954589844,15.005331993103027
568,15.395999908447266,16.16666603088379,14.724332809448242,16.269332885742188,16.9913330078125,15.638998985290527,15.906665802001953,15.651999473571777,16.327665328979492,15.07699966430664,18.030000686645508,16.271333694458008,15.033333778381348,14.922332763671875,17.195667266845703,14.327666282653809,15.364666938781738,16.7636661529541,16.03766632080078,15.523666381835938,17.491666793823242,16.023000717163086,15.85633373260498,16.902666091918945,16.94099998474121,16.220333099365234,15.559999465942383,15.891332626342773,16.57666778564453,15.958666801452637,15.199666023254395,18.76566505432129,16.096668243408203,16.248332977294922,18.257665634155273,16.607999801635742,18.609333038330078,16.621665954589844,15.005331993103027
569,15.357666015625,16.322999954223633,14.18466567993164,16.285999298095703,17.43633270263672,16.203332901000977,15.69333267211914,15.269665718078613,16.17566680908203,15.110333442687988,18.02666473388672,16.784000396728516,14.312999725341797,14.540999412536621,16.729999542236328,14.363000869750977,15.75,16.409332275390625,16.570667266845703,14.757665634155273,17.603666305541992,15.34333324432373,14.631333351135254,16.850332260131836,16.24433135986328,15.13599967956543,15.737333297729492,15.173999786376953,16.84000015258789,15.9566650390625,14.893332481384277,18.624332427978516,15.232332229614258,15.869333267211914,17.113332748413086,14.614666938781738,18.220666885375977,16.195667266845703,14.781999588012695
