,1982-03-01,1983-03-01,1984-03-01,1985-03-01,1986-03-01,1987-03-01,1988-03-01,1989-03-01,1990-03-01,1991-03-01,1992-03-01,1993-03-01,1994-03-01,1995-03-01,1996-03-01,1997-03-01,1998-03-01,1999-03-01,2000-03-01,2001-03-01,2002-03-01,2003-03-01,2004-03-01,2005-03-01,2006-03-01,2007-03-01,2008-03-01,2009-03-01,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01
556,22.628063201904297,22.213224411010742,22.79451560974121,22.737096786499023,21.388065338134766,22.667739868164062,23.169677734375,23.374515533447266,22.323869705200195,22.672903060913086,22.62064552307129,22.84225845336914,22.53742027282715,21.507095336914062,22.598066329956055,22.30935287475586,22.1109676361084,23.6912899017334,21.748062133789062,24.086774826049805,22.29838752746582,23.90709686279297,22.77515983581543,22.893226623535156,22.73161506652832,23.240966796875,22.53999900817871,22.442903518676758,22.589031219482422,22.614839553833008,22.917095184326172,21.45612907409668,22.34225845336914,24.130643844604492,22.465805053710938,23.712257385253906,22.408065795898438,22.40322494506836,22.292579650878906
557,22.628063201904297,22.213224411010742,22.79451560974121,22.737096786499023,21.388065338134766,22.667739868164062,23.169677734375,23.374515533447266,22.323869705200195,22.672903060913086,22.62064552307129,22.84225845336914,22.53742027282715,21.507095336914062,22.598066329956055,22.30935287475586,22.1109676361084,23.6912899017334,21.748062133789062,24.086774826049805,22.29838752746582,23.90709686279297,22.77515983581543,22.893226623535156,22.73161506652832,23.240966796875,22.53999900817871,22.442903518676758,22.589031219482422,22.614839553833008,22.917095184326172,21.45612907409668,22.34225845336914,24.130643844604492,22.465805053710938,23.712257385253906,22.408065795898438,22.40322494506836,22.292579650878906
560,22.97161293029785,22.473224639892578,23.536128997802734,23.386451721191406,22.04903221130371,23.065162658691406,23.79612922668457,23.855161666870117,22.64580726623535,22.77064323425293,23.11838722229004,23.161935806274414,23.118389129638672,21.892257690429688,22.97612762451172,22.86806297302246,22.442903518676758,24.123226165771484,22.2238712310791,25.050643920898438,23.072580337524414,24.2274169921875,23.48354721069336,23.228708267211914,23.364194869995117,23.90741729736328,23.064193725585938,22.39419174194336,22.998388290405273,23.25128936767578,23.490966796875,21.894838333129883,23.420324325561523,24.556774139404297,23.230968475341797,24.067419052124023,22.8890323638916,22.92935562133789,22.82516098022461
561,23.079030990600586,22.6787109375,23.64419174194336,23.664514541625977,22.332902908325195,23.158384323120117,23.827739715576172,24.125484466552734,22.804513931274414,22.750646591186523,23.358064651489258,23.30290412902832,23.24032211303711,22.064838409423828,23.11451530456543,23.233224868774414,22.693546295166016,24.163549423217773,22.401288986206055,25.15967559814453,23.228708267211914,24.162900924682617,23.80645179748535,23.635482788085938,23.606773376464844,24.20258140563965,23.37193489074707,22.520967483520508,23.24451446533203,23.466449737548828,23.88096809387207,22.245161056518555,23.80935287475586,24.573226928710938,23.642902374267578,24.27677345275879,23.220966339111328,23.18903160095215,22.935161590576172
562,23.520320892333984,23.682579040527344,24.31322479248047,24.518709182739258,23.059030532836914,23.583227157592773,23.933225631713867,24.4458065032959,23.528064727783203,23.21999740600586,24.052579879760742,23.857419967651367,23.44161033630371,22.941612243652344,23.706449508666992,23.972257614135742,23.606128692626953,24.43741798400879,22.889999389648438,25.40032196044922,23.553224563598633,24.954191207885742,24.401288986206055,24.509353637695312,24.687740325927734,24.96257972717285,24.15838623046875,23.28290367126465,24.368385314941406,23.850322723388672,24.841611862182617,23.197093963623047,24.597742080688477,25.180967330932617,24.489675521850586,25.44645118713379,24.441287994384766,24.327741622924805,23.717418670654297
564,23.656774520874023,23.410966873168945,24.038387298583984,23.98580551147461,23.661935806274414,23.402902603149414,23.748708724975586,24.737098693847656,23.160322189331055,23.91870880126953,24.2364501953125,24.214839935302734,22.710966110229492,23.154191970825195,23.650001525878906,23.823225021362305,23.347095489501953,24.331613540649414,22.39580535888672,24.238061904907227,24.43741798400879,24.78032112121582,23.71870994567871,24.228065490722656,24.12645149230957,24.85129165649414,22.996774673461914,23.229677200317383,24.15032386779785,22.36774253845215,24.85709571838379,22.70774269104004,23.506126403808594,24.353548049926758,23.505481719970703,24.924516677856445,23.897418975830078,23.71064567565918,23.489032745361328
565,23.173227310180664,22.74225616455078,23.814516067504883,23.733545303344727,22.579355239868164,23.37580680847168,23.97967529296875,24.447742462158203,22.753225326538086,23.064838409423828,23.515806198120117,23.55290412902832,23.29032325744629,22.428064346313477,23.329999923706055,23.123868942260742,22.981613159179688,24.502904891967773,22.488710403442383,25.305805206298828,23.50935173034668,24.192903518676758,23.723224639892578,23.803226470947266,23.848386764526367,24.144838333129883,22.737096786499023,22.696773529052734,23.325483322143555,23.463871002197266,23.894838333129883,22.14354705810547,23.751611709594727,24.62032127380371,23.550968170166016,24.358064651489258,23.223224639892578,23.3041934967041,23.108386993408203
566,23.55193519592285,23.525161743164062,24.326128005981445,24.54612922668457,23.373546600341797,23.910322189331055,24.08386993408203,24.61484146118164,23.530000686645508,23.369998931884766,24.01129150390625,23.860319137573242,23.40386962890625,23.181289672851562,23.74838638305664,23.86580467224121,23.71580696105957,24.621936798095703,23.00516128540039,25.596128463745117,23.808063507080078,24.86903190612793,24.267417907714844,24.473546981811523,24.741287231445312,25.01193618774414,24.174840927124023,23.449356079101562,24.308385848999023,24.008386611938477,24.736129760742188,23.172256469726562,24.631935119628906,25.055482864379883,24.510643005371094,25.20451545715332,24.31161117553711,24.332578659057617,23.739355087280273
568,23.55193519592285,23.525161743164062,24.326128005981445,24.54612922668457,23.373546600341797,23.910322189331055,24.08386993408203,24.61484146118164,23.530000686645508,23.369998931884766,24.01129150390625,23.860319137573242,23.40386962890625,23.181289672851562,23.74838638305664,23.86580467224121,23.71580696105957,24.621936798095703,23.00516128540039,25.596128463745117,23.808063507080078,24.86903190612793,24.267417907714844,24.473546981811523,24.741287231445312,25.01193618774414,24.174840927124023,23.449356079101562,24.308385848999023,24.008386611938477,24.736129760742188,23.172256469726562,24.631935119628906,25.055482864379883,24.510643005371094,25.20451545715332,24.31161117553711,24.332578659057617,23.739355087280273
569,23.559999465942383,23.440641403198242,24.30870819091797,24.382579803466797,23.32354736328125,24.137741088867188,24.481290817260742,24.822580337524414,23.564838409423828,23.576128005981445,23.967418670654297,23.934513092041016,23.639352798461914,23.37064552307129,23.794193267822266,23.542579650878906,23.69709587097168,25.0125789642334,23.00967788696289,25.49322509765625,24.011611938476562,24.910322189331055,24.233224868774414,24.42548370361328,24.757741928100586,25.04032325744629,23.828065872192383,23.367420196533203,24.11967658996582,23.731613159179688,24.735485076904297,22.97903060913086,24.359355926513672,24.913223266601562,24.055160522460938,24.970966339111328,24.288707733154297,24.1787109375,23.736127853393555
