,1982-07-01,1983-07-01,1984-07-01,1985-07-01,1986-07-01,1987-07-01,1988-07-01,1989-07-01,1990-07-01,1991-07-01,1992-07-01,1993-07-01,1994-07-01,1995-07-01,1996-07-01,1997-07-01,1998-07-01,1999-07-01,2000-07-01,2001-07-01,2002-07-01,2003-07-01,2004-07-01,2005-07-01,2006-07-01,2007-07-01,2008-07-01,2009-07-01,2010-07-01,2011-07-01,2012-07-01,2013-07-01,2014-07-01,2015-07-01,2016-07-01,2017-07-01,2018-07-01,2019-07-01
570,15.503225326538086,14.715483665466309,15.980645179748535,16.58386993408203,17.962902069091797,14.869355201721191,16.834192276000977,16.563547134399414,16.765483856201172,16.93000030517578,17.769676208496094,17.132579803466797,17.461610794067383,17.224838256835938,16.595808029174805,15.892258644104004,16.809030532836914,16.739030838012695,16.606128692626953,17.538707733154297,17.380321502685547,17.270967483520508,16.515806198120117,18.32935333251953,17.818063735961914,16.864192962646484,16.615482330322266,17.77161407470703,16.659997940063477,16.97451400756836,17.53742027282715,17.09451675415039,18.415483474731445,17.58322525024414,15.778387069702148,17.66870880126953,16.99903106689453,18.058385848999023
571,15.503225326538086,14.715483665466309,15.980645179748535,16.58386993408203,17.962902069091797,14.869355201721191,16.834192276000977,16.563547134399414,16.765483856201172,16.93000030517578,17.769676208496094,17.132579803466797,17.461610794067383,17.224838256835938,16.595808029174805,15.892258644104004,16.809030532836914,16.739030838012695,16.606128692626953,17.538707733154297,17.380321502685547,17.270967483520508,16.515806198120117,18.32935333251953,17.818063735961914,16.864192962646484,16.615482330322266,17.77161407470703,16.659997940063477,16.97451400756836,17.53742027282715,17.09451675415039,18.415483474731445,17.58322525024414,15.778387069702148,17.66870880126953,16.99903106689453,18.058385848999023
573,14.540966987609863,14.24774169921875,15.572579383850098,16.66870880126953,17.46257972717285,15.539031028747559,15.727742195129395,16.290966033935547,16.204517364501953,17.347742080688477,17.02387046813965,16.48516082763672,16.32225799560547,16.59451675415039,15.677419662475586,16.191612243652344,16.570968627929688,16.222579956054688,14.952258110046387,16.158065795898438,16.179031372070312,16.4603214263916,15.953225135803223,17.222579956054688,17.658388137817383,15.29387092590332,16.044193267822266,16.117097854614258,16.213224411010742,15.307417869567871,16.03419303894043,15.36225700378418,17.23354721069336,17.98354721069336,14.120322227478027,17.588064193725586,16.131290435791016,16.44161033630371
574,14.540966987609863,14.24774169921875,15.572579383850098,16.66870880126953,17.46257972717285,15.539031028747559,15.727742195129395,16.290966033935547,16.204517364501953,17.347742080688477,17.02387046813965,16.48516082763672,16.32225799560547,16.59451675415039,15.677419662475586,16.191612243652344,16.570968627929688,16.222579956054688,14.952258110046387,16.158065795898438,16.179031372070312,16.4603214263916,15.953225135803223,17.222579956054688,17.658388137817383,15.29387092590332,16.044193267822266,16.117097854614258,16.213224411010742,15.307417869567871,16.03419303894043,15.36225700378418,17.23354721069336,17.98354721069336,14.120322227478027,17.588064193725586,16.131290435791016,16.44161033630371
576,15.502580642700195,14.935807228088379,16.25225830078125,17.126127243041992,18.181289672851562,16.142257690429688,16.46257972717285,16.563547134399414,16.5541934967041,17.801288604736328,17.105161666870117,17.396774291992188,16.950321197509766,17.112903594970703,16.326452255249023,17.243547439575195,17.266773223876953,16.92774200439453,15.638063430786133,16.82354736328125,16.82064437866211,17.408063888549805,16.66806411743164,18.04903221130371,18.46129035949707,14.654838562011719,16.966773986816406,16.58160972595215,16.94645118713379,15.528387069702148,16.517742156982422,15.481289863586426,17.73999786376953,17.704837799072266,15.017741203308105,18.17032241821289,16.11903190612793,16.75225830078125
579,16.227741241455078,15.512579917907715,16.724191665649414,17.812580108642578,18.67709732055664,17.3799991607666,17.18613052368164,16.526775360107422,16.58419418334961,17.914838790893555,17.50806427001953,18.78483772277832,17.074514389038086,16.93903160095215,16.490644454956055,17.566452026367188,17.57806396484375,17.6154842376709,16.392580032348633,17.316452026367188,16.777095794677734,17.885160446166992,17.433225631713867,18.797740936279297,19.0712890625,14.91290283203125,18.225482940673828,16.909997940063477,17.63322639465332,16.070322036743164,16.65967559814453,15.757741928100586,18.380321502685547,17.96354866027832,16.130643844604492,18.82064437866211,15.796773910522461,17.513547897338867
580,16.75,16.677419662475586,17.61612892150879,18.16161346435547,19.803871154785156,17.41419219970703,17.809677124023438,17.883548736572266,17.563547134399414,19.171934127807617,18.35257911682129,19.552257537841797,18.382579803466797,18.058385848999023,18.674514770507812,18.626449584960938,17.740966796875,18.77096939086914,17.921289443969727,19.16870880126953,19.266773223876953,18.806129455566406,18.435483932495117,20.69419288635254,20.198387145996094,18.579999923706055,17.484838485717773,18.925804138183594,18.9864501953125,17.3212890625,19.51935386657715,18.634193420410156,19.702579498291016,19.50225830078125,16.95161247253418,19.180644989013672,17.951290130615234,19.268709182739258
581,16.75,16.677419662475586,17.61612892150879,18.16161346435547,19.803871154785156,17.41419219970703,17.809677124023438,17.883548736572266,17.563547134399414,19.171934127807617,18.35257911682129,19.552257537841797,18.382579803466797,18.058385848999023,18.674514770507812,18.626449584960938,17.740966796875,18.77096939086914,17.921289443969727,19.16870880126953,19.266773223876953,18.806129455566406,18.435483932495117,20.69419288635254,20.198387145996094,18.579999923706055,17.484838485717773,18.925804138183594,18.9864501953125,17.3212890625,19.51935386657715,18.634193420410156,19.702579498291016,19.50225830078125,16.95161247253418,19.180644989013672,17.951290130615234,19.268709182739258
582,16.955806732177734,15.893224716186523,17.54741859436035,17.842580795288086,18.84677505493164,17.204191207885742,17.32806396484375,16.73806381225586,16.54032325744629,17.880321502685547,17.34225845336914,18.45258140563965,17.087417602539062,17.184837341308594,16.65258026123047,17.765483856201172,17.678064346313477,17.89129066467285,16.78580665588379,17.507095336914062,17.007095336914062,18.286128997802734,17.85677146911621,18.98290252685547,19.37516212463379,15.109031677246094,18.640644073486328,17.32741928100586,17.95709800720215,16.410646438598633,17.02644920349121,16.100000381469727,18.415807723999023,18.174516677856445,17.13677406311035,19.06322479248047,15.95903205871582,17.961933135986328
583,16.806774139404297,16.236774444580078,17.628063201904297,17.967418670654297,19.212257385253906,17.2635498046875,17.578710556030273,16.904193878173828,16.613872528076172,18.189678192138672,17.5261287689209,18.497743606567383,17.408065795898438,17.517417907714844,17.250322341918945,17.880643844604492,17.78322410583496,17.966127395629883,17.18387222290039,17.915807723999023,17.562578201293945,18.428707122802734,18.024839401245117,19.45741844177246,19.488710403442383,15.569999694824219,18.324193954467773,17.689678192138672,18.066129684448242,16.492258071899414,17.320966720581055,16.38548469543457,18.871614456176758,18.26032066345215,17.362903594970703,18.982257843017578,16.223548889160156,18.01935386657715
584,18.08386993408203,17.730323791503906,18.470321655273438,18.96516227722168,20.16806411743164,17.77967643737793,18.580322265625,17.913869857788086,17.86774253845215,18.94806480407715,18.201936721801758,18.91806411743164,18.527095794677734,18.597740173339844,18.916772842407227,19.017742156982422,18.79096794128418,18.790645599365234,18.6651611328125,19.42322540283203,19.069679260253906,19.702903747558594,19.212902069091797,20.74386978149414,20.178709030151367,17.55935287475586,18.18806266784668,19.21870994567871,19.110965728759766,17.681289672851562,18.716449737548828,18.118389129638672,20.055482864379883,19.63032341003418,17.997739791870117,19.739355087280273,18.386451721191406,19.248708724975586
